2015-05-22 11:42:08 147.251.236.219 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /clear/VB035/1 
2015-05-22 11:42:23 147.251.236.219 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/VB035/1/2310/3 
2015-05-25 19:02:29 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:29 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:29 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:29 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:29 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:30 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:31 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:32 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:32 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:32 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:32 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:33 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:33 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:33 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:33 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:33 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:33 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:34 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:34 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:35 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:36 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:36 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:37 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:37 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:37 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:37 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:37 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:38 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:38 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:38 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:38 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:38 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:38 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:39 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:40 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:40 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:40 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:41 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:41 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:42 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:43 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:43 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:44 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:45 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:45 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:45 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:45 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:46 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:46 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:46 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:46 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:47 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:47 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:48 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:48 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:48 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:48 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:48 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:48 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:49 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:50 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:50 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:50 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:50 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:51 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:51 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:51 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:51 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:51 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:51 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:52 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:53 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:53 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:53 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:53 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:54 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:54 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/1 	 BAD 
2015-05-25 19:02:54 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /validate/PB071/1/10/0 	 OK 
2015-05-25 19:02:54 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/PB071/2 	 
2015-05-25 19:02:54 147.251.224.192 	 Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 	 /question/PB071/2 	 
